4.27136e+00	2.28661e-11	7.66188e-13
4.29648e+00	2.21112e-11	7.56338e-13
4.32161e+00	2.13839e-11	7.47104e-13
4.34673e+00	2.06831e-11	7.38461e-13
4.37186e+00	2.00079e-11	7.30381e-13
4.39698e+00	1.93572e-11	7.22834e-13
4.42211e+00	1.87301e-11	7.15792e-13
4.44724e+00	1.81258e-11	7.09224e-13
4.47236e+00	1.75432e-11	7.03101e-13
4.49749e+00	1.69816e-11	6.97392e-13
4.52261e+00	1.64402e-11	6.92068e-13
4.54774e+00	1.59182e-11	6.87099e-13
4.57286e+00	1.54148e-11	6.82457e-13
4.59799e+00	1.49294e-11	6.78113e-13
4.62312e+00	1.44613e-11	6.74040e-13
4.64824e+00	1.40097e-11	6.70213e-13
4.67337e+00	1.35741e-11	6.66606e-13
4.69849e+00	1.31539e-11	6.63196e-13
4.72362e+00	1.27484e-11	6.59959e-13
4.74874e+00	1.23572e-11	6.56875e-13
4.77387e+00	1.19796e-11	6.53923e-13
4.79899e+00	1.16152e-11	6.51085e-13
4.82412e+00	1.12634e-11	6.48343e-13
4.84925e+00	1.09238e-11	6.45681e-13
4.87437e+00	1.05960e-11	6.43084e-13
4.89950e+00	1.02794e-11	6.40539e-13
4.92462e+00	9.97372e-12	6.38032e-13
4.94975e+00	9.67847e-12	6.35552e-13
4.97487e+00	9.39329e-12	6.33089e-13
5.00000e+00	9.11780e-12	6.30633e-13
